id;title;product_url;gender;price_retail;sub_categorie;categorie;age;shape;color;occasion;season
48330;Donut Two Part Clogs;http://us.topshop.com/en/tsus/product/shoes-70484/donut-two-part-clogs-7534989;female;32;sandals;shoes;14_24;apple;blue;creative;summer
48331;Chain Mule Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/raquel-chain-perspex-mule-sandals-7538574;female;40;sandals;shoes;14_24;apple;grey;casual;spring
48332;Sister Block Heel Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/sister-block-heel-sock-boots-7508294;female;75;boots;shoes;14_24;apple;blue;creative;spring
48333;Village Clogs;http://us.topshop.com/en/tsus/product/shoes-70484/village-clogs-7769059;female;30;sandals;shoes;14_24;apple;blue;casual;summer
48334;Attitude Ballerina Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/attitude-ballerina-pumps-7729188;female;24;flat_shoes;shoes;14_24;apple;grey;creative;spring
48335;Kick Ballerina Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/kick-ballerina-pumps-7538502;female;60;flat_shoes;shoes;14_24;apple;yellow;casual;spring
48336;City Lace Up Trainers;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/city-lace-up-trainers-7526481;female;40;sandals;shoes;14_24;apple;grey;casual;spring
48337;Hibiscus Espadrille Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hibiscus-espadrille-sandals-7522684;female;15;sandals;shoes;14_24;apple;brown;beach;summer
48338;*WIDE FIT Block Sassy Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-block-sassy-heeled-sandals-7532934;female;0;sandals;shoes;14_24;apple;orange;creative;summer
48339;Ring Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/ring-heeled-sandals-7518371;female;0;sandals;shoes;14_24;apple;green;creative;summer
48341;**WIDE FIT Hiccup Strappy Leopard Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-hiccup-strappy-leopard-sandals-7525898;female;0;sandals;shoes;14_24;apple;grey;casual;summer
48342;Kale Trim Mule;http://us.topshop.com/en/tsus/product/shoes-70484/kale-trim-mule-7560630;female;30;sandals;shoes;14_24;apple;grey;creative;summer
48343;Nixie Studded Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nixie-studded-sandals-6360228;female;60;sandals;shoes;14_24;apple;grey;creative;summer
48344;Jenna Woven Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jenna-woven-court-shoes-7522145;female;50;pumps;shoes;14_24;apple;blue;creative;spring
48345;Black Hiccup Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/black-hiccup-strappy-sandals-7522668;female;0;sandals;shoes;14_24;apple;brown;casual;summer
48346;Hot Stuff Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hot-stuff-strappy-sandals-7505265;female;0;sandals;shoes;14_24;apple;grey;casual;summer
48347;Natalie Cut Out Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/natalie-cut-out-heeled-sandals-7505245;female;24;sandals;shoes;14_24;apple;blue;creative;summer
48348;Fox Flat Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/fox-flat-sliders-7500327;female;30;boots;shoes;14_24;apple;grey;beach;spring
48349;**WIDE FIT Rapture Skinny Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-rapture-skinny-heel-sandals-7480450;female;0;sandals;shoes;14_24;apple;red;creative;summer
48350;Juicy V-Cut Mules;http://us.topshop.com/en/tsus/product/shoes-70484/juicy-v-cut-mules-7492596;female;70;sandals;shoes;14_24;apple;blue;casual;spring
48353;Jinny Woven Kitten Heel Mules;http://us.topshop.com/en/tsus/product/shoes-70484/jinny-woven-kitten-heel-mules-7480424;female;54;sandals;shoes;14_24;apple;brown;creative;summer
48354;Hush Two Strap Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hush-two-strap-sliders-7480472;female;20;sandals;shoes;14_24;apple;blue;beach;summer
48355;Western Boots;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/arizona-western-boots-7480374;female;125;boots;shoes;14_24;apple;grey;casual;spring
48359;Archie Espadrille Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/archie-espadrille-pumps-7728033;female;15,6;sandals;shoes;14_24;apple;blue;beach;spring
48360;Jubilee Pointed Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jubilee-pointed-court-shoes-7522226;female;30;pumps;shoes;14_24;apple;green;creative;spring
48361;**WIDE FIT Gallery Leather Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-gallery-leather-court-shoes-7769051;female;44;pumps;shoes;14_24;apple;brown;creative;spring
48362;**WIDE FIT Ginger Leather Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-ginger-leather-court-shoes-7769054;female;85;pumps;shoes;14_24;apple;grey;casual;spring
48363;Jubilee Black Pointed Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jubilee-black-pointed-court-shoes-7474080;female;100;pumps;shoes;14_24;apple;grey;creative;spring
48364;Nika Round Buckle Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nika-round-buckle-sandals-7459568;female;100;sandals;shoes;14_24;apple;orange;creative;summer
48365;Captain Flatform Trainers;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/captain-flatform-trainers-7446296;female;45;sandals;shoes;14_24;apple;grey;casual;summer
48366;Sugar Embroidered Platforms;http://us.topshop.com/en/tsus/product/shoes-70484/sugar-embroidered-platforms-7446448;female;47;sandals;shoes;14_24;apple;grey;creative;summer
48367;Frankie Embellished Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/frankie-embellished-sliders-7461896;female;85;sandals;shoes;14_24;apple;grey;beach;summer
48368;Rapture Nude Two Part Skinny Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rapture-nude-two-part-skinny-heeled-sandals-7462037;female;0;sandals;shoes;14_24;apple;orange;creative;summer
48370;High Shine Sliders by Ivy Park;http://us.topshop.com/en/tsus/product/shoes-70484/high-shine-sliders-by-ivy-park-7451150;female;50;flip_flops;shoes;14_24;apple;blue;beach;summer
48371;Caramel Gumsole Trainers;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/caramel-gumsole-trainers-6903072;female;24;sneakers;shoes;14_24;apple;brown;casual;spring
48372;Valentine Mary Jane Ballerina Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/valentine-mary-jane-ballerina-pumps-7449600;female;10;sandals;shoes;14_24;apple;brown;creative;spring
48373;Cranberry Lace Up Sneakers;http://us.topshop.com/en/tsus/product/shoes-70484/cranberry-lace-up-trainers-7432379;female;24;sneakers;shoes;14_24;apple;grey;casual;spring
48374;Cutie Slogan Sneakers;http://us.topshop.com/en/tsus/product/shoes-70484/cutie-slogan-sneakers-7769094;female;22;sneakers;shoes;14_24;apple;brown;casual;spring
48375;Fever Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fever-strappy-sandals-7432818;female;30;sandals;shoes;14_24;apple;brown;beach;summer
48377;Dip Chelsea Shoeboots;http://us.topshop.com/en/tsus/product/shoes-70484/dip-chelsea-shoeboots-7437754;female;52;boots;shoes;14_24;apple;brown;casual;spring
48378;Goddess Slingback Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/goddess-slingback-shoes-7430215;female;120;sandals;shoes;14_24;apple;grey;daytime_occasion;summer
48379;Sherbet Tassel Slippers;http://us.topshop.com/en/tsus/product/shoes-70484/sherbet-tassel-slippers-7416684;female;10;flat_shoes;shoes;14_24;apple;brown;casual;spring
48382;Happy Two Part Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/happy-two-part-sliders-7421450;female;35;sandals;shoes;14_24;apple;grey;beach;summer
48383;Nika Round Buckle Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nika-round-buckle-heeled-sandals-7371115;female;100;sandals;shoes;14_24;apple;grey;creative;summer
48384;Diana Strappy Mules;http://us.topshop.com/en/tsus/product/shoes-70484/diana-strappy-mules-7418299;female;26;sandals;shoes;14_24;apple;yellow;casual;summer
48385;Flame Lace Up Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/flame-lace-up-shoes-7406639;female;24;sandals;shoes;14_24;apple;black;creative;spring
48386;Sloane Woven Platform Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/sloane-woven-platform-shoes-7419639;female;0;sandals;shoes;14_24;apple;orange;creative;spring
48387;Dare Two Part Low Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/dare-two-part-low-sandals-7414429;female;0;sandals;shoes;14_24;apple;orange;casual;summer
48388;Drew Western Shoeboots;http://us.topshop.com/en/tsus/product/shoes-70484/drew-western-shoeboots-7414411;female;24;boots;shoes;14_24;apple;grey;casual;spring
48389;Fiesta Flat Rope Sandals;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/fiesta-flat-rope-sandals-7404728;female;24;sandals;shoes;14_24;apple;brown;beach;summer
48390;Faze Cross Strap Flat Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/faze-cross-strap-flat-sandals-7409511;female;20;sandals;shoes;14_24;apple;grey;beach;summer
48391;Amie Woven Mules;http://us.topshop.com/en/tsus/product/shoes-70484/amie-woven-mules-7406997;female;30;sandals;shoes;14_24;apple;brown;creative;summer
48392;Sarah heeled sandal;http://us.topshop.com/en/tsus/product/shoes-70484/sarah-heeled-sandal-7358457;female;0;sandals;shoes;14_24;apple;orange;creative;summer
48393;Attitude Pointed Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/attitude-pointed-pumps-7729162;female;15;sandals;shoes;14_24;apple;grey;casual;spring
48394;Dandy Black Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/dandy-black-two-part-sandals-7402013;female;48;sandals;shoes;14_24;apple;green;creative;summer
48395;Selma Silver Trim Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/selma-silver-trim-sandals-7402664;female;0;sandals;shoes;14_24;apple;orange;creative;summer
48396;Harley Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/harley-strappy-sandals-7390545;female;45;sandals;shoes;14_24;apple;grey;beach;summer
48397;Romeo Ring Back Skinny Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/romeo-ring-back-skinny-strap-sandals-7403165;female;40;sandals;shoes;14_24;apple;blue;evening_occasion;summer
48398;Keepsake Woven Mules;http://us.topshop.com/en/tsus/product/shoes-70484/keepsake-woven-mules-7390845;female;65;sandals;shoes;14_24;apple;blue;creative;summer
48399;SINITTA Cross Over Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/sinitta-cross-over-sandals-7366097;female;60;sandals;shoes;14_24;apple;grey;creative;summer
48400;Taurus Slip On Espadrilles;http://us.topshop.com/en/tsus/product/shoes-70484/taurus-slip-on-espadrilles-7717945;female;0;sneakers;shoes;14_24;apple;grey;casual;spring
48401;Marcelle Patent Skinny Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/marcelle-patent-skinny-sandals-7393270;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48402;Sofia Shoe Boots;http://us.topshop.com/en/tsus/product/shoes-70484/sofia-shoe-boots-7661209;female;51;sandals;shoes;14_24;apple;blue;creative;spring
48403;Blossom Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/blossom-sock-boots-7389183;female;30;boots;shoes;14_24;apple;blue;casual;spring
48404;Nude Ring Heeled Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nude-ring-heeled-sandals-7389997;female;0;sandals;shoes;14_24;apple;yellow;creative;summer
48405;CARAMEL Gumsole Sneakers;http://us.topshop.com/en/tsus/product/shoes-70484/caramel-gumsole-sneakers-7769091;female;0;boots;shoes;14_24;apple;orange;casual;spring
48406;Charley Lace Up Sneakers;http://us.topshop.com/en/tsus/product/shoes-70484/charley-lace-up-sneakers-7769090;female;26;sneakers;shoes;14_24;apple;grey;casual;spring
48407;Gail Slingback Heeled Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/gail-slingback-heeled-shoes-7389458;female;100;sandals;shoes;14_24;apple;brown;creative;summer
48408;Jazzie Two Part Cone Heel Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jazzie-two-part-cone-heel-shoes-7389492;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48409;Leah Cross Strap Platforms;http://us.topshop.com/en/tsus/product/shoes-70484/leah-cross-strap-platforms-7393271;female;0;sandals;shoes;14_24;apple;red;creative;spring
48410;Halle Wrap Around Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/halle-wrap-around-sandals-7391374;female;20;sandals;shoes;14_24;apple;brown;casual;summer
48411;Sally Polkadot Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/sally-polkadot-sandals-7375835;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48412;Selina Platform Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/selina-platform-shoes-7364760;female;35;sandals;shoes;14_24;apple;brown;creative;summer
48413;Sinitta Crossover Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/sinitta-crossover-sandals-7366111;female;0;sandals;shoes;14_24;apple;yellow;creative;summer
48414;Super Trooper Ball Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/super-trooper-ball-strap-sandals-7375873;female;0;sandals;shoes;14_24;apple;brown;creative;summer
48415;Supernova Tubular Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/supernova-tubular-sandals-7364777;female;0;sneakers;shoes;14_24;apple;yellow;creative;spring
48416;Sloane Woven Platform Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/sloane-woven-platform-sandals-7373262;female;68;sandals;shoes;14_24;apple;blue;daytime_occasion;summer
48417;Tina Flatform Slip On Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/tina-flatform-slip-on-trainers-7375903;female;0;sneakers;shoes;14_24;apple;grey;casual;spring
48418;Rhonda Fringed Mule Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rhonda-fringed-mule-sandals-7367289;female;40;sandals;shoes;14_24;apple;grey;daytime_occasion;summer
48420;Kane Woven Flat Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/kane-woven-flat-shoes-7364640;female;24;sandals;shoes;14_24;apple;brown;casual;spring
48421;Key Trim Loafers;http://us.topshop.com/en/tsus/product/shoes-70484/key-trim-loafers-7362142;female;0;flat_shoes;shoes;14_24;apple;red;casual;spring
48422;Friday Woven Lace Up Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/friday-woven-lace-up-sandals-7287414;female;20;sandals;shoes;14_24;apple;brown;creative;summer
48423;Nifty Woven Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nifty-woven-sandals-7300420;female;100;sandals;shoes;14_24;apple;blue;creative;summer
48425;Nett Woven Pointed Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/nett-woven-pointed-shoes-7288561;female;100;sandals;shoes;14_24;apple;grey;creative;summer
48427;Hale Deep Cut Suede Boots;http://us.topshop.com/en/tsus/product/shoes-70484/hale-deep-cut-suede-boots-7266548;female;55;sandals;shoes;14_24;apple;blue;creative;summer
48428;Lemonade Slingback Loafers;http://us.topshop.com/en/tsus/product/shoes-70484/lemonade-slingback-loafers-7255902;female;48;sandals;shoes;14_24;apple;blue;casual;summer
48434;Nimble Square Toe Mules;http://us.topshop.com/en/tsus/product/shoes-70484/nimble-square-toe-mules-7224589;female;100;sandals;shoes;14_24;apple;brown;creative;summer
48435;Nia Buckle Mid Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nia-buckle-mid-heel-sandals-7230088;female;85;sandals;shoes;14_24;apple;brown;casual;summer
48436;Glow Two Tone Mules;http://us.topshop.com/en/tsus/product/shoes-70484/glow-two-tone-mules-7229921;female;30;sandals;shoes;14_24;apple;grey;creative;summer
48437;Harp Patent Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/harp-patent-ankle-boots-7226545;female;30;boots;shoes;14_24;apple;blue;creative;spring
48438;TOUCAN Sock Boots;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/toucan-sock-boots-7187077;female;24;boots;shoes;14_24;apple;brown;creative;spring
48439;Nia Buckle Mid Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nia-buckle-mid-sandals-7204840;female;85;sandals;shoes;14_24;apple;grey;casual;summer
48440;Rhea Fan Detail Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rhea-fan-detail-sandals-7161582;female;0;sandals;shoes;14_24;apple;brown;creative;summer
48441;Match Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/match-sock-boots-7150291;female;130;boots;shoes;14_24;apple;grey;casual;spring
48442;Weekend Espadrille Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/weekend-espadrille-wedges-7104297;female;85;sandals;shoes;14_24;apple;grey;beach;summer
48443;Wicked Two Part Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/wicked-two-part-wedges-7094631;female;85;sandals;shoes;14_24;apple;grey;creative;summer
48444;Devious Western Boots;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/devious-western-boots-7108927;female;190;boots;shoes;14_24;apple;blue;casual;spring
48445;Finch Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/finch-sliders-7091670;female;0;flip_flops;shoes;14_24;apple;brown;beach;summer
48446;Nickle Mule Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nickle-mule-sandals-7036081;female;100;sandals;shoes;14_24;apple;green;creative;summer
48447;Marcelle Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/marcelle-two-part-sandals-7018020;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48448;Falcon Western Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/falcon-western-sliders-7000679;female;68;flip_flops;shoes;14_24;apple;blue;beach;summer
48449;Kuddle Furry Leather Loafers;http://us.topshop.com/en/tsus/product/shoes-70484/kuddle-furry-leather-loafers-6986151;female;0;flat_shoes;shoes;14_24;apple;grey;casual;spring
48450;Buddy Unit Boots;http://us.topshop.com/en/tsus/product/shoes-70484/buddy-unit-boots-7729021;female;58;boots;shoes;14_24;apple;grey;casual;spring
48451;Madame Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/madame-sock-boots-6897026;female;0;boots;shoes;14_24;apple;blue;creative;spring
48452;Hollie Pull On Boots;http://us.topshop.com/en/tsus/product/shoes-70484/hollie-pull-on-boots-6871807;female;65;boots;shoes;14_24;apple;brown;casual;winter
